transaction_id,customer_id,amount,currency,country,chanel,device_id,timestamp,merchant_id,issuer_bank
T-5691,CU-591,486.85,USD,US,web,D-591,2025-12-01T19:08:00,M-049,WFC
T-2550,CU-820,1222.76,PEN,PE,web,D-820,2025-12-01T19:10:00,M-043,BCP
T-2008,CU-953,1269.39,USD,US,web,D-953,2025-12-01T19:19:00,M-048,BAC
T-5809,CU-761,423.09,PEN,PE,web,D-761,2025-12-01T19:28:00,M-015,BBVA
T-6044,CU-380,2599.76,USD,CO,web,D-380,2025-12-01T19:38:00,M-034,DAV
T-4494,CU-655,4390.92,USD,CO,web,D-655,2025-12-01T19:41:00,M-007,BAN
T-3700,CU-509,2961.52,USD,AR,web,D-509,2025-12-01T19:52:00,M-047,BNA
T-6576,CU-114,4903.31,USD,CO,web,D-114,2025-12-01T19:54:00,M-033,BAN
T-1356,CU-997,447.84,USD,CO,web,D-997,2025-12-01T19:54:00,M-038,BOG
T-4138,CU-561,2155.59,USD,CO,mobile,D-561,2025-12-01T19:56:00,M-047,BOG
T-1517,CU-923,392.30,USD,ES,mobile,D-923,2025-12-01T20:00:00,M-026,CABK
T-2854,CU-924,1423.21,PEN,PE,mobile,D-924,2025-12-01T20:09:00,M-007,BCP
T-2926,CU-274,4766.09,USD,CL,web,D-274,2025-12-01T20:09:00,M-009,SAN
T-3543,CU-257,2131.27,USD,AR,web,D-257,2025-12-01T20:12:00,M-046,SAN
T-1069,CU-142,6736.61,USD,AR,web,D-142,2025-12-01T20:15:00,M-018,GAL
T-1003,CU-775,421.46,USD,MX,mobile,D-775,2025-12-01T20:25:00,M-035,SAN
T-5097,CU-959,1723.30,USD,ES,web,D-959,2025-12-01T20:31:00,M-009,CABK
T-4037,CU-013,2433.38,PEN,PE,web,D-013,2025-12-01T20:38:00,M-050,BBVA
T-7517,CU-367,4456.09,PEN,PE,web,D-367,2025-12-01T21:06:00,M-034,BBVA
T-7033,CU-104,1327.28,PEN,PE,web,D-104,2025-12-01T21:28:00,M-002,BBVA
T-2981,CU-934,4394.26,USD,MX,web,D-934,2025-12-01T21:28:00,M-046,SAN
T-1372,CU-669,4757.14,USD,ES,mobile,D-669,2025-12-01T21:50:00,M-011,CABK
T-2362,CU-820,2617.08,PEN,PE,web,D-820,2025-12-01T22:03:00,M-023,BCP
T-6596,CU-350,4491.20,USD,AR,web,D-350,2025-12-01T22:53:00,M-027,GAL
T-3931,CU-896,12124.53,USD,AR,web,D-896,2025-12-02T00:55:00,M-044,SAN
T-5842,CU-916,13346.70,USD,MX,web,D-916,2025-12-02T03:51:00,M-018,BAN
T-2198,CU-739,8780.94,PEN,PE,web,D-739,2025-12-02T04:50:00,M-020,BBVA
T-5533,CU-035,6634.60,USD,ES,web,D-035,2025-12-02T07:42:00,M-032,CABK
T-1495,CU-694,6749.27,USD,AR,web,D-694,2025-12-02T07:56:00,M-047,BNA
T-1872,CU-647,3359.51,USD,ES,mobile,D-647,2025-12-02T08:03:00,M-014,CABK
T-5215,CU-749,3175.66,USD,CO,mobile,D-749,2025-12-02T08:06:00,M-028,DAV
T-1606,CU-569,3688.04,USD,CO,mobile,D-569,2025-12-02T08:15:00,M-024,BAN
T-2034,CU-897,4525.66,USD,MX,mobile,D-897,2025-12-02T08:16:00,M-041,BAN
T-6267,CU-644,69.89,USD,MX,web,D-644,2025-12-02T08:22:00,M-004,SAN
T-2460,CU-475,1898.45,USD,MX,web,D-475,2025-12-02T08:30:00,M-023,BBVA
T-7893,CU-818,166.04,USD,AR,mobile,D-818,2025-12-02T08:34:00,M-026,BNA
T-2593,CU-916,1758.47,USD,MX,web,D-916,2025-12-02T08:35:00,M-027,BAN
T-7256,CU-436,1392.94,USD,ES,mobile,D-436,2025-12-02T08:48:00,M-032,SAN
T-2494,CU-1000,3377.06,USD,CL,web,D-1000,2025-12-02T08:55:00,M-041,BCH
T-5947,CU-763,1631.19,USD,ES,web,D-763,2025-12-02T08:59:00,M-012,CABK
T-3998,CU-547,1618.80,USD,CL,web,D-547,2025-12-02T09:00:00,M-016,BCI
T-5411,CU-621,2063.48,USD,US,mobile,D-621,2025-12-02T09:19:00,M-031,BAC
T-2763,CU-700,3005.44,USD,ES,mobile,D-700,2025-12-02T09:31:00,M-050,SAN
T-6820,CU-576,88.49,USD,CL,web,D-576,2025-12-02T09:37:00,M-029,BCI
T-3257,CU-997,560.77,USD,CO,web,D-997,2025-12-02T09:50:00,M-033,BOG
T-7124,CU-394,5126.85,USD,AR,web,D-394,2025-12-02T09:50:00,M-022,SAN
T-7922,CU-171,3377.71,USD,US,web,D-171,2025-12-02T09:52:00,M-033,WFC
T-1529,CU-740,4346.32,PEN,PE,web,D-740,2025-12-02T10:00:00,M-027,SAN
T-4927,CU-657,1256.38,PEN,PE,web,D-657,2025-12-02T10:00:00,M-026,GAL
T-1997,CU-134,3430.27,PEN,PE,web,D-134,2025-12-02T10:00:00,M-009,WFC
T-3629,CU-259,1783.95,PEN,PE,mobile,D-259,2025-12-02T10:00:00,M-014,JPM
T-1799,CU-252,1291.47,USD,RU,web,D-999292,2025-12-02T10:03:00,M-015,BAN
T-7975,CU-299,5059.40,USD,MX,mobile,D-299,2025-12-02T10:06:00,M-005,BAN
T-1337,CU-561,1158.60,USD,CO,mobile,D-561,2025-12-02T10:15:00,M-030,BOG
T-3765,CU-913,3775.41,USD,US,web,D-913,2025-12-02T10:17:00,M-036,WFC
T-2449,CU-954,6009.94,PEN,PE,mobile,D-954,2025-12-02T10:31:00,M-049,IBK
T-6233,CU-348,479.00,USD,US,web,D-348,2025-12-02T10:31:00,M-025,JPM
T-7095,CU-168,2500.51,USD,CL,mobile,D-168,2025-12-02T10:43:00,M-019,BCI
T-3123,CU-079,4780.39,USD,ES,mobile,D-079,2025-12-02T10:44:00,M-031,CABK
T-4055,CU-242,429.90,USD,US,web,D-242,2025-12-02T10:47:00,M-029,WFC
T-5088,CU-576,72.37,USD,CL,web,D-576,2025-12-02T10:55:00,M-038,BCI
T-1983,CU-466,1989.04,USD,CL,web,D-466,2025-12-02T11:00:00,M-034,BCH
T-3999,CU-547,1618.80,USD,CL,web,D-547,2025-12-02T11:00:00,M-016,BCI
T-7685,CU-144,4408.97,USD,AR,mobile,D-144,2025-12-02T11:03:00,M-034,BNA
T-5087,CU-511,781.64,USD,ES,web,D-511,2025-12-02T11:20:00,M-036,CABK
T-1811,CU-800,2278.02,USD,ES,web,D-800,2025-12-02T11:25:00,M-034,SAN
T-1810,CU-754,2475.78,USD,US,web,D-754,2025-12-02T11:26:00,M-049,BAC
T-6231,CU-223,3821.12,PEN,PE,web,D-223,2025-12-02T11:29:00,M-004,IBK
T-1998,CU-134,3430.27,USD,ES,web,D-134,2025-12-02T11:30:00,M-004,WFC
T-4928,CU-657,1256.38,USD,ES,web,D-657,2025-12-02T11:30:00,M-044,GAL
T-3630,CU-259,1783.95,USD,ES,mobile,D-259,2025-12-02T11:30:00,M-029,JPM
T-1530,CU-740,4346.32,USD,ES,web,D-740,2025-12-02T11:30:00,M-007,SAN
T-7360,CU-337,3197.92,USD,US,mobile,D-337,2025-12-02T11:40:00,M-034,BAC
T-7467,CU-246,4174.61,USD,ES,web,D-246,2025-12-02T11:51:00,M-019,BBVA
T-4244,CU-398,3830.01,PEN,PE,web,D-398,2025-12-02T11:54:00,M-023,BCP
T-3812,CU-723,6470.04,USD,US,web,D-723,2025-12-02T11:59:00,M-027,JPM
T-1382,CU-114,5513.65,USD,CO,web,D-114,2025-12-02T12:00:00,M-031,BAN
T-2982,CU-354,197.20,USD,MX,mobile,D-354,2025-12-02T12:01:00,M-027,BAN
T-2983,CU-354,381.67,USD,MX,mobile,D-354,2025-12-02T12:02:00,M-027,BAN
T-2984,CU-354,262.53,USD,MX,mobile,D-354,2025-12-02T12:03:00,M-027,BAN
T-3895,CU-148,554.06,USD,ES,web,D-148,2025-12-02T12:03:00,M-027,BBVA
T-2985,CU-354,121.79,USD,MX,mobile,D-354,2025-12-02T12:04:00,M-027,BAN
T-1346,CU-764,579.05,USD,CO,mobile,D-764,2025-12-02T12:13:00,M-048,BAN
T-6553,CU-517,260.56,PEN,PE,web,D-517,2025-12-02T12:16:00,M-045,BCP
T-4201,CU-897,2659.63,USD,MX,mobile,D-897,2025-12-02T12:23:00,M-037,BAN
T-7434,CU-044,3045.43,USD,ES,mobile,D-044,2025-12-02T12:25:00,M-039,BBVA
T-4665,CU-177,2207.43,USD,CL,web,D-177,2025-12-02T12:33:00,M-017,SAN
T-7621,CU-253,5341.28,USD,CL,mobile,D-253,2025-12-02T12:35:00,M-050,BCH
T-5505,CU-227,3357.05,PEN,PE,web,D-227,2025-12-02T12:35:00,M-001,IBK
T-6462,CU-998,2140.34,USD,CL,mobile,D-998,2025-12-02T12:37:00,M-017,BCH
T-7808,CU-825,4625.35,USD,US,mobile,D-825,2025-12-02T12:38:00,M-037,BAC
T-4403,CU-523,2537.72,USD,CL,mobile,D-523,2025-12-02T12:38:00,M-007,BCI
T-7959,CU-796,3190.98,USD,MX,mobile,D-796,2025-12-02T12:40:00,M-028,SAN
T-2517,CU-978,1137.47,USD,MX,web,D-978,2025-12-02T12:40:00,M-041,BBVA
T-2168,CU-710,1414.84,USD,US,mobile,D-710,2025-12-02T12:41:00,M-015,WFC
T-4734,CU-181,2989.33,USD,US,mobile,D-181,2025-12-02T12:43:00,M-032,WFC
T-1153,CU-325,2241.08,PEN,PE,mobile,D-325,2025-12-02T12:43:00,M-037,BCP
T-2949,CU-075,385.15,USD,CL,mobile,D-075,2025-12-02T12:43:00,M-047,BCH
T-3215,CU-112,2401.61,USD,CL,web,D-112,2025-12-02T12:46:00,M-048,SAN
T-5085,CU-884,4322.48,USD,CL,web,D-884,2025-12-02T12:48:00,M-031,BCH
T-3877,CU-575,2410.33,USD,MX,mobile,D-575,2025-12-02T12:50:00,M-002,BAN
T-7474,CU-036,2834.17,PEN,PE,mobile,D-036,2025-12-02T12:57:00,M-009,BCP
T-6377,CU-691,4808.39,USD,US,mobile,D-691,2025-12-02T12:57:00,M-014,WFC
T-2408,CU-268,1904.31,USD,MX,mobile,D-268,2025-12-02T12:58:00,M-041,BBVA
T-3427,CU-769,1203.55,USD,AR,mobile,D-769,2025-12-02T12:58:00,M-004,SAN
T-4000,CU-547,1618.80,USD,CL,web,D-547,2025-12-02T13:00:00,M-016,BCI
T-6583,CU-049,2813.01,USD,CL,mobile,D-049,2025-12-02T13:03:00,M-024,BCH
T-5976,CU-895,1858.75,USD,US,mobile,D-895,2025-12-02T13:03:00,M-050,BAC
T-1210,CU-830,3606.21,USD,US,mobile,D-830,2025-12-02T13:06:00,M-038,BAC
T-1670,CU-474,765.64,USD,CL,web,D-474,2025-12-02T13:07:00,M-036,BCI
T-7459,CU-812,2858.44,USD,US,mobile,D-812,2025-12-02T13:07:00,M-037,BAC
T-4043,CU-292,3108.64,PEN,PE,mobile,D-292,2025-12-02T13:09:00,M-006,BCP
T-4024,CU-589,4599.36,USD,US,mobile,D-589,2025-12-02T13:15:00,M-018,WFC
T-2162,CU-866,1677.07,USD,US,web,D-866,2025-12-02T13:18:00,M-038,BAC
T-4424,CU-085,3542.61,USD,AR,mobile,D-085,2025-12-02T13:19:00,M-024,SAN
T-5717,CU-422,1311.78,USD,MX,web,D-422,2025-12-02T13:24:00,M-036,BAN
T-5867,CU-093,545.93,USD,ES,mobile,D-093,2025-12-02T13:27:00,M-020,SAN
T-1568,CU-422,2311.94,USD,MX,web,D-422,2025-12-02T13:29:00,M-013,BAN
T-4181,CU-124,2978.79,PEN,PE,web,D-124,2025-12-02T13:39:00,M-028,BCP
T-4907,CU-637,2168.43,USD,CO,web,D-637,2025-12-02T13:52:00,M-044,BAN
T-1632,CU-634,2515.84,USD,ES,mobile,D-634,2025-12-02T13:55:00,M-008,CABK
T-4235,CU-773,0.50,USD,MX,web,D-999925,2025-12-02T14:00:00,M-012,BAN
T-6079,CU-434,0.50,USD,US,web,D-999662,2025-12-02T14:00:00,M-010,JPM
T-2486,CU-156,846.05,USD,ES,web,D-156,2025-12-02T14:02:00,M-046,CABK
T-4236,CU-773,0.50,USD,MX,web,D-999925,2025-12-02T14:02:00,M-005,BAN
T-6080,CU-434,0.50,USD,US,web,D-999662,2025-12-02T14:02:00,M-047,JPM
T-6081,CU-434,6794.56,USD,US,web,D-999662,2025-12-02T14:06:00,M-042,JPM
T-4237,CU-773,13826.12,USD,MX,web,D-999925,2025-12-02T14:06:00,M-042,BAN
T-2081,CU-012,2287.94,USD,AR,web,D-012,2025-12-02T14:06:00,M-034,SAN
T-4230,CU-544,1479.94,USD,CO,mobile,D-544,2025-12-02T14:06:00,M-048,DAV
T-6245,CU-852,1521.04,USD,AR,mobile,D-852,2025-12-02T14:20:00,M-042,SAN
T-5461,CU-097,3866.40,USD,AR,mobile,D-097,2025-12-02T14:22:00,M-032,GAL
T-4842,CU-304,3364.06,USD,MX,web,D-304,2025-12-02T14:25:00,M-036,BBVA
T-6279,CU-235,1223.77,USD,US,web,D-235,2025-12-02T14:28:00,M-049,WFC
T-1439,CU-332,3133.40,USD,ES,mobile,D-332,2025-12-02T14:34:00,M-044,BBVA
T-3593,CU-962,1092.86,PEN,PE,web,D-962,2025-12-02T14:36:00,M-042,IBK
T-6961,CU-885,2015.71,USD,US,web,D-885,2025-12-02T14:43:00,M-013,JPM
T-1102,CU-553,1957.88,PEN,PE,web,D-553,2025-12-02T14:45:00,M-003,IBK
T-2246,CU-735,4000.24,PEN,PE,web,D-735,2025-12-02T14:50:00,M-003,IBK
T-1686,CU-768,4355.53,PEN,PE,web,D-768,2025-12-02T14:51:00,M-028,BCP
T-7662,CU-279,5852.72,USD,AR,mobile,D-279,2025-12-02T14:52:00,M-046,GAL
T-5153,CU-687,1343.13,USD,AR,web,D-687,2025-12-02T14:52:00,M-018,GAL
T-4264,CU-125,4329.26,PEN,PE,web,D-125,2025-12-02T14:52:00,M-050,BBVA
T-7482,CU-198,3006.67,USD,AR,mobile,D-198,2025-12-02T15:04:00,M-023,SAN
T-3392,CU-077,4492.67,USD,CL,mobile,D-077,2025-12-02T15:07:00,M-042,BCI
T-6780,CU-881,915.83,USD,AR,mobile,D-881,2025-12-02T15:14:00,M-048,GAL
T-4607,CU-774,2032.81,USD,US,web,D-774,2025-12-02T15:17:00,M-030,WFC
T-1524,CU-290,3964.94,USD,US,mobile,D-290,2025-12-02T15:18:00,M-017,BAC
T-7178,CU-084,4131.96,USD,ES,web,D-084,2025-12-02T15:20:00,M-024,SAN
T-4648,CU-981,331.56,USD,ES,web,D-981,2025-12-02T15:25:00,M-019,SAN
T-4060,CU-334,1750.63,USD,MX,mobile,D-334,2025-12-02T15:34:00,M-045,SAN
T-2044,CU-048,5004.16,USD,MX,web,D-048,2025-12-02T15:37:00,M-023,SAN
T-6091,CU-343,871.89,USD,US,web,D-343,2025-12-02T15:39:00,M-023,BAC
T-4575,CU-872,7177.03,USD,CL,mobile,D-872,2025-12-02T15:46:00,M-049,BCH
T-4476,CU-330,3634.43,USD,CO,web,D-330,2025-12-02T15:59:00,M-047,BAN
T-1989,CU-618,11061.04,USD,US,web,D-618,2025-12-02T16:00:00,M-039,BAC
T-4915,CU-908,5282.58,USD,CL,mobile,D-908,2025-12-02T16:16:00,M-011,SAN
T-4361,CU-572,2025.27,USD,US,mobile,D-572,2025-12-02T16:31:00,M-019,WFC
T-4940,CU-938,1949.69,USD,MX,mobile,D-938,2025-12-02T16:38:00,M-009,SAN
T-3280,CU-469,5584.14,USD,AR,mobile,D-469,2025-12-02T16:39:00,M-037,SAN
T-1106,CU-913,2456.84,USD,US,web,D-913,2025-12-02T16:40:00,M-041,WFC
T-2558,CU-374,1451.94,PEN,PE,web,D-374,2025-12-02T16:42:00,M-034,BBVA
T-2339,CU-293,3189.31,USD,CL,web,D-293,2025-12-02T16:54:00,M-023,BCH
T-4417,CU-095,724.30,USD,ES,mobile,D-095,2025-12-02T16:58:00,M-029,SAN
T-3638,CU-556,837.16,USD,CL,web,D-556,2025-12-02T17:00:00,M-046,BCH
T-3869,CU-518,1192.46,USD,CL,web,D-518,2025-12-02T17:09:00,M-010,BCI
T-1483,CU-979,4008.65,USD,US,web,D-979,2025-12-02T17:13:00,M-022,BAC
T-6746,CU-598,1222.23,USD,US,mobile,D-598,2025-12-02T17:13:00,M-016,WFC
T-6280,CU-496,818.21,USD,US,web,D-496,2025-12-02T17:18:00,M-028,WFC
T-6996,CU-856,1391.96,USD,MX,mobile,D-856,2025-12-02T17:19:00,M-028,BBVA
T-3266,CU-252,1539.72,USD,CO,web,D-252,2025-12-02T17:21:00,M-007,BAN
T-3212,CU-077,6587.54,USD,CL,mobile,D-077,2025-12-02T17:31:00,M-032,BCI
T-6712,CU-135,1461.78,PEN,PE,web,D-135,2025-12-02T17:32:00,M-012,IBK
T-2879,CU-001,1364.53,USD,MX,web,D-001,2025-12-02T17:33:00,M-048,BBVA
T-6013,CU-180,1378.38,USD,ES,web,D-180,2025-12-02T17:35:00,M-016,CABK
T-5554,CU-343,902.74,USD,US,web,D-343,2025-12-02T17:43:00,M-005,BAC
T-2314,CU-498,989.81,USD,AR,mobile,D-498,2025-12-02T17:45:00,M-025,GAL
T-7276,CU-371,1758.76,USD,AR,mobile,D-371,2025-12-02T17:46:00,M-008,BNA
T-1444,CU-584,500.22,USD,AR,mobile,D-584,2025-12-02T17:56:00,M-019,SAN
T-2585,CU-656,2218.16,USD,AR,web,D-656,2025-12-02T17:59:00,M-046,BNA
T-6893,CU-194,4034.26,USD,US,web,D-194,2025-12-02T18:00:00,M-011,JPM
T-5289,CU-389,371.99,USD,ES,web,D-389,2025-12-02T18:01:00,M-024,BBVA
T-4779,CU-656,3535.65,USD,AR,web,D-656,2025-12-02T18:01:00,M-040,BNA
T-7083,CU-567,2857.72,USD,CO,mobile,D-567,2025-12-02T18:05:00,M-004,BOG
T-7155,CU-614,418.53,PEN,PE,mobile,D-614,2025-12-02T18:08:00,M-025,BCP
T-6207,CU-305,853.26,USD,US,web,D-305,2025-12-02T18:08:00,M-038,JPM
T-2833,CU-191,1043.29,USD,CL,web,D-191,2025-12-02T18:15:00,M-025,SAN
T-2359,CU-556,644.73,USD,CL,web,D-556,2025-12-02T18:22:00,M-001,BCH
T-3480,CU-515,1739.83,USD,US,mobile,D-515,2025-12-02T18:23:00,M-045,BAC
T-2268,CU-602,2360.08,USD,US,mobile,D-602,2025-12-02T18:23:00,M-011,WFC
T-3148,CU-746,2475.32,USD,ES,mobile,D-746,2025-12-02T18:23:00,M-038,BBVA
T-2470,CU-373,5823.49,USD,US,web,D-373,2025-12-02T18:25:00,M-015,BAC
T-2011,CU-812,5462.37,USD,US,mobile,D-812,2025-12-02T18:25:00,M-004,BAC
T-5628,CU-703,3826.47,USD,CO,web,D-703,2025-12-02T18:29:00,M-031,BAN
T-2413,CU-134,3784.24,USD,US,web,D-134,2025-12-02T18:29:00,M-009,WFC
T-7476,CU-588,3044.43,USD,US,mobile,D-588,2025-12-02T18:30:00,M-028,BAC
T-3985,CU-566,6751.62,USD,CO,mobile,D-566,2025-12-02T18:33:00,M-036,BOG
T-4728,CU-669,3142.81,USD,ES,mobile,D-669,2025-12-02T18:34:00,M-045,CABK
T-1387,CU-790,470.45,USD,CO,mobile,D-790,2025-12-02T18:39:00,M-006,DAV
T-5550,CU-312,3859.62,USD,AR,web,D-312,2025-12-02T18:48:00,M-023,GAL
T-4630,CU-035,5843.57,USD,ES,web,D-035,2025-12-02T18:55:00,M-005,CABK
T-4156,CU-127,2762.23,USD,CL,web,D-127,2025-12-02T18:55:00,M-027,SAN
T-1143,CU-613,4637.81,USD,CO,web,D-613,2025-12-02T18:57:00,M-048,DAV
T-5673,CU-019,6121.78,USD,CO,web,D-019,2025-12-02T18:58:00,M-049,BAN
T-6786,CU-947,4601.36,USD,ES,mobile,D-947,2025-12-02T18:59:00,M-019,SAN
T-5089,CU-323,5519.93,USD,US,web,D-323,2025-12-02T19:02:00,M-017,WFC
T-5439,CU-434,1587.57,USD,US,web,D-434,2025-12-02T19:10:00,M-033,JPM
T-5212,CU-090,2404.49,PEN,PE,web,D-090,2025-12-02T19:14:00,M-008,BBVA
T-6569,CU-945,5252.35,PEN,PE,mobile,D-945,2025-12-02T19:16:00,M-013,BBVA
T-2940,CU-721,4225.84,USD,US,web,D-721,2025-12-02T19:21:00,M-029,JPM
T-5606,CU-437,2279.04,USD,MX,mobile,D-437,2025-12-02T19:24:00,M-017,BAN
T-2938,CU-653,2679.75,USD,AR,web,D-653,2025-12-02T19:27:00,M-023,GAL
T-6921,CU-660,441.66,USD,US,web,D-660,2025-12-02T19:29:00,M-038,BAC
T-2124,CU-081,1302.71,PEN,PE,web,D-081,2025-12-02T19:31:00,M-049,IBK
T-5368,CU-431,4677.33,USD,ES,web,D-431,2025-12-02T19:32:00,M-015,BBVA
T-4113,CU-171,2166.27,USD,US,web,D-171,2025-12-02T19:35:00,M-035,WFC
T-7042,CU-888,1893.31,PEN,PE,web,D-888,2025-12-02T19:44:00,M-016,IBK
T-3892,CU-223,2226.69,PEN,PE,web,D-223,2025-12-02T19:45:00,M-040,IBK
T-7952,CU-456,3141.94,USD,CO,mobile,D-456,2025-12-02T19:54:00,M-047,DAV
T-2548,CU-318,1755.49,USD,CO,web,D-318,2025-12-02T19:58:00,M-031,BOG
T-1579,CU-792,1722.19,USD,CO,web,D-792,2025-12-02T19:59:00,M-009,BAN
T-1701,CU-256,4136.45,USD,CO,mobile,D-256,2025-12-02T20:01:00,M-027,BAN
T-6492,CU-914,2899.09,USD,US,mobile,D-914,2025-12-02T20:07:00,M-050,JPM
T-7372,CU-026,2364.72,USD,CO,web,D-026,2025-12-02T20:07:00,M-039,DAV
T-2069,CU-645,409.78,PEN,PE,web,D-645,2025-12-02T20:12:00,M-048,BCP
T-3974,CU-044,2694.88,USD,ES,mobile,D-044,2025-12-02T20:16:00,M-001,BBVA
T-2403,CU-065,5855.03,USD,CL,web,D-065,2025-12-02T20:16:00,M-003,SAN
T-4343,CU-136,3071.35,USD,CO,web,D-136,2025-12-02T20:18:00,M-014,BAN
T-4772,CU-117,978.91,USD,US,mobile,D-117,2025-12-02T20:19:00,M-036,JPM
T-3085,CU-857,5785.36,USD,CL,web,D-857,2025-12-02T20:57:00,M-030,BCI
T-3034,CU-461,2676.16,USD,CO,mobile,D-461,2025-12-02T20:58:00,M-012,BOG
T-7950,CU-098,1304.13,USD,ES,mobile,D-098,2025-12-02T20:58:00,M-036,CABK
T-2844,CU-846,506.41,USD,US,mobile,D-846,2025-12-02T21:00:00,M-046,BAC
T-7804,CU-167,8770.21,USD,AR,web,D-167,2025-12-02T21:00:00,M-012,BNA
T-6777,CU-189,1396.62,USD,ES,mobile,D-189,2025-12-02T21:09:00,M-025,CABK
T-3243,CU-737,1928.63,USD,AR,web,D-737,2025-12-02T21:16:00,M-021,BNA
T-3535,CU-006,645.71,USD,MX,mobile,D-006,2025-12-02T21:18:00,M-019,BAN
T-4845,CU-820,2280.85,PEN,PE,web,D-820,2025-12-02T21:23:00,M-016,BCP
T-3142,CU-605,1687.06,USD,CL,web,D-605,2025-12-02T21:30:00,M-049,BCH
T-3007,CU-343,924.94,USD,US,web,D-343,2025-12-02T21:37:00,M-009,BAC
T-6749,CU-904,578.50,USD,ES,web,D-904,2025-12-02T21:45:00,M-036,CABK
T-2002,CU-848,1397.21,USD,ES,mobile,D-848,2025-12-02T21:47:00,M-019,SAN
T-4745,CU-238,1743.19,USD,US,mobile,D-238,2025-12-02T21:50:00,M-040,WFC
T-4465,CU-570,701.69,USD,CL,mobile,D-570,2025-12-02T21:50:00,M-036,SAN
T-2416,CU-302,554.48,USD,US,web,D-302,2025-12-02T22:39:00,M-005,WFC
T-5021,CU-832,17976.72,USD,US,web,D-832,2025-12-03T05:41:00,M-042,BAC
T-6418,CU-813,4077.53,PEN,PE,web,D-813,2025-12-03T06:00:00,M-015,BCP
T-5081,CU-618,2769.63,USD,US,mobile,D-618,2025-12-03T06:06:00,M-043,BAC
T-3864,CU-507,2029.64,USD,AR,web,D-507,2025-12-03T06:35:00,M-013,SAN
T-3727,CU-761,447.92,PEN,PE,web,D-761,2025-12-03T07:12:00,M-044,BBVA
T-6708,CU-230,2910.08,USD,ES,web,D-230,2025-12-03T07:18:00,M-009,BBVA
T-6197,CU-883,2802.87,USD,CL,mobile,D-883,2025-12-03T08:00:00,M-033,BCI
T-1130,CU-175,1418.43,USD,CL,web,D-175,2025-12-03T08:06:00,M-016,BCH
T-2107,CU-906,2109.69,PEN,PE,web,D-906,2025-12-03T08:08:00,M-005,IBK
T-7502,CU-541,1408.71,USD,CL,web,D-541,2025-12-03T08:12:00,M-013,BCI
T-6240,CU-981,685.20,USD,ES,web,D-981,2025-12-03T08:22:00,M-003,SAN
T-6946,CU-343,591.66,USD,US,web,D-343,2025-12-03T08:45:00,M-030,BAC
T-3057,CU-495,1595.51,USD,CO,mobile,D-495,2025-12-03T08:45:00,M-030,DAV
T-6166,CU-878,1043.92,USD,CL,mobile,D-878,2025-12-03T08:48:00,M-050,BCI
T-6662,CU-026,1136.91,USD,CO,web,D-026,2025-12-03T08:51:00,M-003,DAV
T-3446,CU-047,1068.25,USD,AR,mobile,D-047,2025-12-03T08:57:00,M-044,BNA
T-2710,CU-959,3781.36,USD,ES,web,D-959,2025-12-03T09:00:00,M-023,CABK
T-3718,CU-025,14069.70,USD,CO,web,D-025,2025-12-03T09:00:00,M-036,BOG
T-3756,CU-881,1404.71,USD,AR,mobile,D-881,2025-12-03T09:00:00,M-019,GAL
T-3138,CU-666,2516.69,USD,MX,mobile,D-666,2025-12-03T09:00:00,M-017,BBVA
T-2350,CU-754,9128.22,USD,US,web,D-754,2025-12-03T09:00:00,M-020,BAC
T-2688,CU-238,2398.81,USD,US,mobile,D-238,2025-12-03T09:00:00,M-019,WFC
T-6188,CU-890,2313.55,USD,CO,web,D-890,2025-12-03T09:27:00,M-029,DAV
T-2732,CU-822,3180.13,USD,CO,mobile,D-822,2025-12-03T09:30:00,M-032,BOG
T-5013,CU-059,3507.51,PEN,PE,web,D-059,2025-12-03T10:00:00,M-005,BCI
T-7324,CU-198,3649.26,PEN,PE,mobile,D-198,2025-12-03T10:00:00,M-039,SAN
T-2932,CU-966,974.41,PEN,PE,mobile,D-966,2025-12-03T10:00:00,M-018,IBK
T-6052,CU-733,264.35,USD,CL,web,D-733,2025-12-03T10:04:00,M-013,SAN
T-4777,CU-863,1138.52,USD,AR,web,D-863,2025-12-03T10:16:00,M-019,BNA
T-1398,CU-121,5935.68,PEN,PE,mobile,D-121,2025-12-03T10:18:00,M-014,BCP
T-6977,CU-633,802.13,USD,MX,mobile,D-633,2025-12-03T10:27:00,M-022,SAN
T-4926,CU-172,2205.77,USD,MX,web,D-172,2025-12-03T10:31:00,M-050,BAN
T-1502,CU-677,6126.89,USD,CL,web,D-677,2025-12-03T10:33:00,M-022,BCH
T-3255,CU-201,3964.94,USD,US,web,D-201,2025-12-03T10:33:00,M-008,JPM
T-2304,CU-251,2538.13,USD,US,mobile,D-251,2025-12-03T10:42:00,M-006,JPM
T-2847,CU-315,690.20,USD,CO,mobile,D-315,2025-12-03T10:50:00,M-037,BAN
T-7002,CU-769,834.07,USD,AR,mobile,D-769,2025-12-03T10:53:00,M-015,SAN
T-2173,CU-802,2953.23,USD,US,web,D-802,2025-12-03T10:54:00,M-001,JPM
T-7408,CU-209,2185.57,USD,US,web,D-209,2025-12-03T10:57:00,M-041,WFC
T-3719,CU-025,14069.70,USD,CO,web,D-025,2025-12-03T11:00:00,M-036,BOG
T-3757,CU-881,1404.71,USD,AR,mobile,D-881,2025-12-03T11:00:00,M-019,GAL
