customer_id,usual_amount_avg,usual_hours,usual_countries,usual_devices,usual_channel,account_creation_date,last_profile_update,issuer_bank,daily_limit,currency,timezone,segment
CU-0783,449.04,08-22,ES,D-0783,mobile,2020-12-03,2025-12-10T14:41:55,CABK,2280.62,EUR,Europe/Madrid,retail
CU-0784,895.63,07-20,US,D-0784,mobile,2020-03-03,2025-12-05T18:28:24,JPM,3508.21,USD,America/Los_Angeles,premium
CU-0785,19774.71,06-19,MX,D-0785,web,2020-06-16,2025-12-03T22:20:40,SAN,135983.95,MXN,America/Mexico_City,retail
CU-0786,9920.60,06-19,MX,D-0786,web,2022-09-15,2025-12-23T02:00:51,BBVA,56369.36,MXN,America/Tijuana,premium
CU-0787,4782965.30,06-18,CO,D-0787,web,2023-01-13,2025-12-06T16:11:54,BOG,34570106.04,COP,America/Bogota,retail
CU-0788,852899.94,10-18,AR,D-0788,mobile,2020-04-10,2025-12-24T09:40:30,BNA,3801439.59,ARS,America/Argentina/Buenos_Aires,retail
CU-0789,637430.78,06-21,CO,D-0789,web,2025-10-14,2025-12-01T01:32:55,BAN,2085073.51,COP,America/Bogota,retail
CU-0790,4265305.27,11-22,CO,D-0790,web,2023-02-24,2025-12-21T06:32:04,BAN,32700590.26,COP,America/Bogota,retail
CU-0791,1031.02,09-19,,D-0791,web,2025-11-03,2025-12-25T04:37:33,BBVA,5180.15,EUR,Europe/Madrid,retail
CU-0792,833.68,07-18,US;PE,D-0792,mobile,2023-05-13,2025-12-23T23:25:22,BAC,3558.21,USD,America/Chicago,retail
CU-0793,340227.89,07-18,CL,D-0793,web,2023-03-26,2025-12-09T09:50:15,SAN,1427615.09,CLP,America/Santiago,retail
CU-0794,957786.22,23-05,AR,D-0794,web,2021-07-16,2025-12-21T18:24:46,GAL,6337645.98,ARS,America/Argentina/Buenos_Aires,retail
CU-0795,2298330.21,10-21,CO,D-0795,mobile,2021-05-09,2025-12-25T00:01:18,DAV,12552992.30,COP,America/Bogota,retail
CU-0796,3206.52,11-18,ES,D-0796,mobile,2020-06-04,2025-12-30T19:02:22,CABK,12294.27,EUR,Europe/Madrid,premium
CU-0797,520.27,06-22,US,D-0797,web,2020-01-27,2025-12-13T03:21:25,BAC,3282.83,USD,America/Denver,retail
CU-0798,3247.11,10-21,MX,D-0798,web,2020-06-22,2025-12-02T18:51:19,BAN,21440.93,MXN,America/Mexico_City,retail
CU-0799,1178.24,09-20,US,D-0799,mobile,2025-11-13,2025-12-16T19:32:47,WFC,5962.46,USD,America/New_York,premium
CU-0800,51477.09,06-21,AR,D-0800,web,2024-08-16,2025-12-18T00:00:11,GAL,185358.51,ARS,America/Argentina/Buenos_Aires,retail
CU-0801,3759.19,07-18,PE,D-0801,mobile,2020-03-22,2025-12-29T07:02:57,BCP,24902.99,PEN,America/Lima,retail
CU-0802,1119.70,07-19,US,D-0802,web,2020-02-25,2025-12-07T15:15:46,BAC,7099.01,USD,America/New_York,premium
CU-0803,668599.26,06-20,CL,D-0803,mobile,2023-12-17,2025-12-05T12:07:55,BCH,2994732.03,CLP,America/Santiago,retail
CU-0804,207.74,06-19,ES,D-0804,mobile,2023-09-09,2025-12-18T17:28:38,CABK,1340.57,EUR,Europe/Madrid,retail
CU-0805,87.38,11-20,ES,D-0805,web,2022-07-07,2025-12-30T17:44:22,CABK,492.53,EUR,Europe/Madrid,retail
CU-0806,1078068.57,06-19,AR,D-0806,web,2024-06-17,2025-12-23T21:35:48,BNA,8486283.34,ARS,America/Argentina/Buenos_Aires,retail
CU-0807,1972.56,10-20,,D-0807,mobile,2022-08-27,2025-12-01T16:11:03,SAN,6630.06,EUR,Europe/Madrid,premium
CU-0808,15830.65,11-22,MX,D-0808,web,2020-09-06,2025-12-25T18:15:20,BAN,59873.65,MXN,America/Tijuana,retail
CU-0809,7986.32,10-20,MX,D-0809,mobile,2023-10-10,2025-12-01T04:12:00,SAN,54697.20,MXN,America/Monterrey,retail
CU-0810,2637427.88,08-22,CO,D-0810,mobile,2021-11-11,2025-12-17T05:39:00,BAN,16021095.41,COP,America/Bogota,retail
CU-0811,899.10,08-21,US,D-0811,web,2020-09-11,2025-12-19T12:25:15,JPM,3333.51,USD,America/Los_Angeles,retail
CU-0812,64594.03,08-21,MX,D-0812,web,2023-03-15,2025-12-22T03:29:18,SAN,436264.92,MXN,America/Monterrey,premium
CU-0813,327.23,09-19,PE,D-0813,mobile,2024-07-27,2025-12-06T01:44:12,IBK,1581.75,PEN,America/Lima,retail
CU-0814,518.49,11-22,US,D-0814,mobile,2022-01-23,2025-12-19T10:59:07,BAC,2015.40,USD,America/Los_Angeles,retail
CU-0815,1629054.01,23-07,CO,D-0815,mobile,2024-05-26,2025-12-27T18:27:07,DAV,11485971.85,COP,America/Bogota,business
CU-0816,214.67,08-19,ES,D-0816,web,2025-12-06,2025-12-30T19:43:01,BBVA,1433.95,EUR,Europe/Madrid,retail
CU-0817,732.30,09-18,PE,D-0817,web,2023-06-01,2025-12-10T13:21:24,BCP,3829.12,PEN,America/Lima,retail
CU-0818,1075.59,10-20,US,D-0818,mobile,2024-09-07,2025-12-17T17:31:21,WFC,4283.22,USD,America/Denver,retail
CU-0819,2942.37,11-22,PE,D-0819,mobile,2025-12-05,2025-12-20T04:57:34,IBK,13810.75,PEN,America/Lima,retail
CU-0820,442.21,08-22,US,D-0820,web,2025-10-11,2025-12-02T05:07:35,JPM,3102.78,USD,America/Los_Angeles,retail
CU-0821,341.85,22-07,ES,D-0821,mobile,2024-05-01,2025-12-27T18:59:32,BBVA,1527.44,EUR,Europe/Madrid,retail
CU-0822,4496176.16,09-18,CO,D-0822,mobile,2020-08-05,2025-12-09T09:12:46,BAN,18061431.94,COP,America/Bogota,retail
CU-0823,21407.75,07-21,MX,D-0823,web,2022-10-25,2025-12-07T16:50:59,BAN,90727.87,MXN,America/Mexico_City,retail
CU-0824,1163.30,09-19,PE,D-0824,web,2024-11-11,2025-12-18T16:33:38,IBK,6490.90,PEN,America/Lima,retail
CU-0825,2070.73,09-20,US,D-0825,web,2025-12-01,2025-12-12T03:24:47,BAC,15061.88,USD,America/Denver,premium
CU-0826,82.02,06-20,ES,D-0826,web,2020-09-03,2025-12-26T12:34:42,BBVA,462.69,EUR,Europe/Madrid,retail
CU-0827,2750828.94,11-19,CL,D-0827,web,2024-04-09,2025-12-30T09:40:06,BCI,11394917.93,CLP,America/Santiago,premium
CU-0828,351.10,07-19,ES,D-0828,mobile,2024-08-09,2025-12-11T10:54:57,CABK,1923.42,EUR,Europe/Madrid,retail
CU-0829,60.58,11-21,US,,mobile,2025-12-14,2025-12-17T08:06:49,WFC,371.74,USD,America/Denver,retail
CU-0830,1583.93,11-22,PE,D-0830,mobile,2023-06-04,2025-12-25T19:05:37,BBVA,9589.59,PEN,America/Lima,retail
CU-0831,5052644.90,08-22,CO,,mobile,2022-11-18,2025-12-15T04:47:47,BAN,28107456.92,COP,America/Bogota,business
CU-0832,1356.13,10-20,PE,D-0832,mobile,2024-06-09,2025-12-12T14:20:51,IBK,4578.31,PEN,America/Lima,retail
CU-0833,423.24,10-21,US,D-0833,web,2022-08-16,2025-12-25T22:22:27,WFC,2923.93,USD,America/Los_Angeles,retail
CU-0834,3278244.80,06-18,CO,D-0834,web,2020-10-23,2025-12-13T10:28:51,DAV,21840346.42,COP,America/Bogota,retail
CU-0835,6123.66,11-21,PE,D-0835,web,2022-01-04,2025-12-03T00:49:26,BCP,48130.46,PEN,America/Lima,premium
CU-0836,143366.65,09-22,CL,D-0836,web,2024-12-24,2025-12-15T05:32:54,BCI,498165.88,CLP,America/Santiago,retail
CU-0837,408677.23,07-18,CL;PE,D-0837,web,2020-01-24,2025-12-12T12:29:43,SAN,3265785.62,CLP,America/Santiago,retail
CU-0838,1121.70,09-20,US,D-0838,web,2021-08-06,2025-12-03T05:15:01,WFC,4929.15,USD,America/Los_Angeles,retail
CU-0839,200571.49,09-22,CL,D-0839,mobile,2023-07-04,2025-12-29T11:04:54,BCH,640416.31,CLP,America/Santiago,retail
CU-0840,87719.86,07-22,AR,D-0840,web,2022-05-03,2025-12-27T10:06:48,BNA,447518.39,ARS,America/Argentina/Buenos_Aires,retail
CU-0841,3408.03,11-22,PE,D-0841,web,2022-11-27,2025-12-08T19:09:12,IBK,22692.46,PEN,America/Lima,retail
CU-0842,10282.52,10-18,,D-0842,mobile,2024-12-11,2025-12-02T17:40:01,BAN,71576.10,MXN,America/Monterrey,retail
CU-0843,2294512.25,09-18,CO,D-0843,mobile,2021-10-11,2025-12-29T16:25:55,BAN,17305642.16,COP,America/Bogota,retail
CU-0844,421455.91,10-19,CL,D-0844,mobile,2022-02-25,2025-12-14T03:48:12,BCI,2858606.02,CLP,America/Santiago,retail
CU-0845,745.77,07-19,ES,D-0845,mobile,2024-10-10,2025-12-23T02:31:19,BBVA,5116.88,EUR,Europe/Madrid,retail
CU-0846,10306.54,07-22,MX,D-0846,mobile,2025-12-01,2025-12-29T07:06:05,SAN,69318.94,MXN,America/Tijuana,retail
CU-0847,1329905.24,10-20,CO,D-0847,mobile,2021-11-12,2025-12-07T16:00:57,DAV,4716372.26,COP,America/Bogota,retail
CU-0848,6886.58,11-22,US,D-0848,web,2022-01-08,2025-12-12T21:56:18,JPM,36188.51,USD,America/New_York,business
CU-0849,6099442.30,06-20,CL,D-0849,mobile,2023-05-25,2025-12-22T06:22:03,SAN,42737924.11,CLP,America/Santiago,business
CU-0850,220700.05,06-19,CL,D-0850,web,2020-01-20,2025-12-26T22:33:10,SAN,1727698.67,CLP,America/Santiago,retail
CU-0851,3302.74,06-19,PE,D-0851,mobile,2023-10-15,2025-12-10T22:58:16,BCP,21234.58,PEN,America/Lima,retail
CU-0852,171.34,08-18,US,D-0852,web,2021-04-22,2025-12-22T12:15:51,BAC,1099.21,USD,America/New_York,retail
CU-0853,204663.62,08-21,AR,D-0853,mobile,2024-12-01,2025-12-20T10:25:57,GAL,941643.21,ARS,America/Argentina/Buenos_Aires,retail
CU-0854,386.75,07-20,PE,D-0854,web,2021-04-02,2025-12-26T20:49:13,BBVA,2709.52,PEN,America/Lima,retail
CU-0855,1169803.97,11-21,AR,D-0855,web,2021-07-09,2025-12-28T18:15:53,BNA,7389432.99,ARS,America/Argentina/Buenos_Aires,retail
CU-0856,1187.74,06-21,US,D-0856,web,2024-11-26,2025-12-25T03:50:33,JPM,7596.54,USD,America/Los_Angeles,retail
CU-0857,695.32,09-22,US,D-0857,web,2025-12-08,2025-12-16T21:26:09,BAC,3738.38,USD,America/New_York,retail
CU-0858,513.19,11-18,US,D-0858,web,2021-06-27,2025-12-24T14:24:58,WFC,1632.48,USD,America/Chicago,retail
CU-0859,4972.91,08-21,MX,D-0859,web,2021-02-04,2025-12-06T10:45:15,SAN,37188.74,MXN,America/Mexico_City,retail
CU-0860,782617.02,06-18,CO,D-0860,web,2025-11-24,2025-12-23T18:34:28,BOG,3993812.97,COP,America/Bogota,retail
CU-0861,10971.67,08-21,PE,D-0861,web,2025-10-07,2025-12-01T07:32:50,IBK,76942.17,PEN,America/Lima,premium
CU-0862,2067.51,06-20,MX,D-0862,web,2024-05-10,2025-12-24T11:32:55,SAN,15178.59,MXN,America/Mexico_City,retail
CU-0863,7830.74,09-18,MX,D-0863,mobile,2024-02-26,2025-12-17T21:15:07,BBVA,36424.99,MXN,America/Mexico_City,retail
CU-0864,3344525.16,06-19,CO,D-0864,web,2024-10-05,2025-12-26T13:16:00,BOG,10081103.75,COP,America/Bogota,retail
CU-0865,1484.53,09-22,PE,D-0865,web,2025-10-13,2025-12-17T15:19:25,IBK,5623.85,PEN,America/Lima,retail
CU-0866,1175.45,10-19,US,D-0866,web,2021-07-13,2025-12-03T14:00:25,WFC,7796.79,USD,America/New_York,retail
CU-0867,1171.77,08-21,US,D-0867,web,2024-07-25,2025-12-29T20:58:04,BAC,7976.58,USD,America/Los_Angeles,retail
CU-0868,225556.89,07-19,AR,D-0868,web,2024-03-05,2025-12-05T04:02:34,SAN,1477593.04,ARS,America/Argentina/Buenos_Aires,retail
CU-0869,876.11,07-21,ES,D-0869,mobile,2020-10-16,2025-12-08T16:39:06,SAN,5765.46,EUR,Europe/Madrid,retail
CU-0870,8015.73,07-21,MX,D-0870,mobile,2023-03-10,2025-12-07T11:19:36,BBVA,31399.93,MXN,America/Monterrey,premium
CU-0871,399.46,10-19,ES,D-0871,web,2020-04-16,2025-12-10T18:55:30,SAN,1414.01,EUR,Europe/Madrid,retail
CU-0872,2775.44,06-20,PE,D-0872,web,2025-10-07,2025-12-18T18:10:11,BCP,10814.45,PEN,America/Lima,retail
CU-0873,823.12,10-19,,D-0873,mobile,2021-04-24,2025-12-05T04:59:11,BAC,6163.23,USD,America/Denver,retail
CU-0874,14239.56,06-22,MX,D-0874,web,2021-09-22,2025-12-15T04:11:00,BAN,44736.24,MXN,America/Tijuana,retail
CU-0875,1753640.78,08-19,CO,D-0875,web,2021-10-13,2025-12-26T17:02:57,BOG,8929972.85,COP,America/Bogota,retail
CU-0876,12563786.39,09-20,CO,D-0876,mobile,2020-08-08,2025-12-09T13:36:29,BAN,84600976.21,COP,America/Bogota,premium
CU-0877,9880809.18,10-21,CO,D-0877,mobile,2024-05-13,2025-12-10T17:03:07,BOG,64435675.18,COP,America/Bogota,premium
CU-0878,2153.45,08-21,PE,D-0878,web,2022-07-26,2025-12-21T00:30:47,IBK,14913.42,PEN,America/Lima,retail
CU-0879,87749.32,23-05,AR,D-0879,mobile,2022-04-09,2025-12-10T16:11:05,SAN,468519.71,ARS,America/Argentina/Buenos_Aires,retail
CU-0880,4303903.42,08-18,CO,D-0880,web,2020-04-16,2025-12-06T04:20:03,DAV,23036068.91,COP,America/Bogota,retail
CU-0881,507.99,11-20,ES,D-0881,web,2024-04-25,2025-12-15T17:34:49,BBVA,3530.19,EUR,Europe/Madrid,retail
CU-0882,1970.99,08-20,US,D-0882,mobile,2024-08-19,2025-12-23T11:48:29,WFC,8148.44,USD,America/Los_Angeles,business
CU-0883,9374851.43,06-21,AR,D-0883,web,2024-06-24,2025-12-19T18:35:50,BNA,43745013.33,ARS,America/Argentina/Buenos_Aires,business
CU-0884,2857242.61,10-22,CO,D-0884,web,2021-07-13,2025-12-29T13:38:28,DAV,13683524.58,COP,America/Bogota,retail
CU-0885,1451304.31,09-20,CL,D-0885,web,2023-03-12,2025-12-15T02:22:26,SAN,4836276.63,CLP,America/Santiago,premium
CU-0886,963.79,08-18,ES,D-0886,web,2024-04-14,2025-12-28T14:05:58,BBVA,4424.70,EUR,Europe/Madrid,retail
CU-0887,322.73,10-18,ES,D-0887,web,2022-05-08,2025-12-25T07:31:23,BBVA,2094.47,EUR,Europe/Madrid,retail
CU-0888,10216.97,08-21,MX,D-0888,web,2022-05-13,2025-12-09T09:43:45,BBVA,31781.65,MXN,America/Tijuana,retail
CU-0889,1037472.86,07-18,AR,D-0889,web,2025-11-25,2025-12-13T08:55:55,SAN,3721808.86,ARS,America/Argentina/Buenos_Aires,retail
CU-0890,1026.74,10-22,PE,D-0890,web,2025-11-10,2025-12-17T21:54:13,IBK,7409.85,PEN,America/Lima,retail
CU-0891,18390.37,22-07,MX,D-0891,mobile,2022-06-23,2025-12-01T11:17:15,BBVA,95333.58,MXN,America/Monterrey,premium
CU-0892,14916.10,07-22,MX,D-0892,web,2025-11-17,2025-12-29T21:44:12,BBVA,83722.04,MXN,America/Monterrey,retail
CU-0893,790.81,10-18,ES,D-0893,mobile,2025-12-16,2025-12-19T19:39:16,SAN,5400.30,EUR,Europe/Madrid,retail
CU-0894,18856.77,07-21,MX,D-0894,mobile,2024-01-07,2025-12-01T08:02:43,SAN,83681.63,MXN,America/Monterrey,retail
CU-0895,2683662.60,10-20,CL,D-0895,web,2024-01-21,2025-12-28T21:23:16,BCH,21096670.35,CLP,America/Santiago,business
CU-0896,3197727.06,07-22,CO,D-0896,mobile,2024-09-21,2025-12-18T02:19:14,BAN,20986705.20,COP,America/Bogota,retail
CU-0897,10263.10,10-22,MX,D-0897,mobile,2021-10-16,2025-12-08T08:26:03,BBVA,52567.03,MXN,America/Monterrey,retail
CU-0898,14047.75,10-20,MX,D-0898,web,2022-09-05,2025-12-25T09:46:27,BBVA,106029.29,MXN,America/Tijuana,retail
CU-0899,3102.98,06-21,ES,D-0899,web,2022-08-07,2025-12-04T05:15:51,CABK,20698.56,EUR,Europe/Madrid,premium
CU-0900,1022564.87,10-22,AR,,web,2020-05-15,2025-12-14T09:43:15,SAN,3658317.34,ARS,America/Argentina/Buenos_Aires,retail
CU-0901,732.76,22-05,US,D-0901,web,2023-09-21,2025-12-25T23:51:42,WFC,5026.85,USD,America/Denver,retail
CU-0902,59772.28,08-18,MX,D-0902,mobile,2020-06-04,2025-12-02T13:02:49,BBVA,448265.07,MXN,America/Tijuana,premium
CU-0903,1712488.30,06-21,CO,D-0903,mobile,2021-02-19,2025-12-03T08:35:30,BAN,10782923.43,COP,America/Bogota,retail
CU-0904,2186.23,06-18,PE,D-0904,web,2022-03-03,2025-12-06T03:23:30,BCP,16107.87,PEN,America/Lima,retail
CU-0905,719633.44,06-18,CO,D-0905,web,2020-03-15,2025-12-26T20:30:25,BOG,5496261.62,COP,America/Bogota,premium
CU-0906,683662.73,11-20,AR,D-0906,web,2020-10-20,2025-12-09T14:22:52,BNA,3594517.54,ARS,America/Argentina/Buenos_Aires,premium
CU-0907,2617.31,11-21,PE,D-0907,mobile,2022-05-01,2025-12-28T10:27:56,IBK,19667.47,PEN,America/Lima,retail
CU-0908,3127572.22,10-18,CO,D-0908,mobile,2025-10-27,2025-12-07T07:18:53,BOG,22426437.74,COP,America/Bogota,retail
CU-0909,304.72,10-20,US,D-0909,web,2022-03-10,2025-12-27T14:10:46,BAC,967.18,USD,America/Denver,retail
CU-0910,28665.92,06-18,MX,D-0910,web,2021-08-05,2025-12-16T06:00:59,BAN,164345.40,MXN,America/Mexico_City,premium
CU-0911,11197941.26,09-19,CO,D-0911,mobile,2020-04-20,2025-12-23T15:09:44,DAV,87384707.27,COP,America/Bogota,premium
CU-0912,4679390.30,10-21,CO,D-0912,web,2021-03-06,2025-12-29T14:22:22,DAV,14229986.62,COP,America/Bogota,retail
CU-0913,369451.04,09-19,AR,D-0913,web,2021-03-17,2025-12-28T18:36:22,BNA,1516742.22,ARS,America/Argentina/Buenos_Aires,premium
CU-0914,21335.34,06-19,MX,D-0914,mobile,2022-04-22,2025-12-22T22:36:38,BAN,158060.15,MXN,America/Mexico_City,retail
CU-0915,70.34,07-20,ES,D-0915,mobile,2021-06-17,2025-12-26T02:06:43,CABK,489.11,EUR,Europe/Madrid,retail
CU-0916,4133.22,11-18,PE,D-0916,web,2023-05-13,2025-12-27T14:21:29,IBK,29519.01,PEN,America/Lima,retail
CU-0917,52750.74,07-22,MX,D-0917,web,2021-03-08,2025-12-07T00:43:27,BBVA,234608.35,MXN,America/Mexico_City,premium
CU-0918,369.21,09-18,ES,D-0918,mobile,2023-12-12,2025-12-19T16:51:23,BBVA,2498.94,EUR,Europe/Madrid,retail
CU-0919,484.54,07-21,ES,D-0919,mobile,2020-07-14,2025-12-28T01:56:42,SAN,1824.20,EUR,Europe/Madrid,retail
CU-0920,6852.36,11-19,MX,D-0920,web,2022-12-25,2025-12-20T03:02:04,SAN,26049.95,MXN,America/Mexico_City,retail
CU-0921,2332969.56,23-06,CL,D-0921,web,2023-11-22,2025-12-10T02:35:37,BCI,15723324.24,CLP,America/Santiago,premium
CU-0922,1962.05,11-22,PE,D-0922,mobile,2025-11-01,2025-12-25T19:25:42,BBVA,13112.89,PEN,America/Lima,retail
CU-0923,17293.59,11-18,MX,D-0923,web,2024-07-27,2025-12-22T21:11:54,BAN,62877.87,MXN,America/Mexico_City,retail
CU-0924,533.17,11-21,US,D-0924,web,2021-04-20,2025-12-26T20:44:28,WFC,2342.13,USD,America/Denver,premium
CU-0925,1674519.46,10-20,CL,D-0925,mobile,2021-05-16,2025-12-17T05:57:31,SAN,11154291.56,CLP,America/Santiago,premium
CU-0926,569.51,10-22,ES,D-0926,web,2023-08-06,2025-12-12T06:49:53,BBVA,2068.87,EUR,Europe/Madrid,retail
CU-0927,474.37,07-21,ES,D-0927,mobile,2024-07-16,2025-12-07T13:13:43,SAN,3244.36,EUR,Europe/Madrid,retail
CU-0928,9609.40,09-20,PE,D-0928,web,2024-08-22,2025-12-06T15:23:39,IBK,56992.50,PEN,America/Lima,premium
CU-0929,207230.62,10-22,AR,,mobile,2020-05-19,2025-12-12T23:26:37,GAL,1053451.51,ARS,America/Argentina/Buenos_Aires,retail
CU-0930,1135.10,22-05,US,D-0930,web,2024-01-09,2025-12-20T12:33:35,BAC,3642.99,USD,America/New_York,retail
CU-0931,536.75,10-20,PE,D-0931,mobile,2021-09-21,2025-12-10T04:48:21,BCP,1948.86,PEN,America/Lima,retail
CU-0932,194213.69,11-22,CL,D-0932,web,2023-09-07,2025-12-27T07:45:53,SAN,1476288.53,CLP,America/Santiago,retail
CU-0933,3398056.42,08-21,CO;AR,D-0933,web,2021-03-13,2025-12-12T14:49:04,BOG,17296093.87,COP,America/Bogota,retail
CU-0934,2776790.72,07-22,CO,D-0934,mobile,2020-10-25,2025-12-01T00:14:15,DAV,10466084.16,COP,America/Bogota,retail
CU-0935,120049.06,09-21,AR,D-0935,mobile,2021-11-24,2025-12-12T06:51:08,SAN,617555.78,ARS,America/Argentina/Buenos_Aires,retail
CU-0936,1217.27,10-21,PE,D-0936,web,2021-11-04,2025-12-20T17:50:47,IBK,9386.57,PEN,America/Lima,premium
CU-0937,2351111.16,06-19,AR,D-0937,mobile,2021-07-08,2025-12-24T13:05:41,GAL,14444302.83,ARS,America/Argentina/Buenos_Aires,premium
CU-0938,194147.60,09-18,CL,,web,2022-12-16,2025-12-25T04:24:15,BCH,1528600.17,CLP,America/Santiago,retail
CU-0939,879712.55,11-18,AR,D-0939,web,2025-11-30,2025-12-11T11:12:35,SAN,2665213.28,ARS,America/Argentina/Buenos_Aires,retail
CU-0940,520.19,07-21,US,D-0940,mobile,2024-08-08,2025-12-01T01:43:14,JPM,2096.49,USD,America/Denver,premium
CU-0941,1118650.12,08-22,AR,D-0941,web,2024-12-26,2025-12-20T00:15:28,SAN,5053240.24,ARS,America/Argentina/Buenos_Aires,retail
CU-0942,2098.63,23-06,US,D-0942,mobile,2024-02-10,2025-12-23T21:59:14,WFC,9855.20,USD,America/Denver,premium
CU-0943,2970.18,06-22,PE,D-0943,web,2024-09-23,2025-12-16T05:21:42,IBK,23079.69,PEN,America/Lima,retail
CU-0944,3071.67,11-22,PE,D-0944,mobile,2020-09-12,2025-12-04T21:12:06,BCP,18548.42,PEN,America/Lima,retail
CU-0945,3694718.11,07-20,CO;MX,D-0945,mobile,2022-12-18,2025-12-21T16:34:00,BAN,25376199.54,COP,America/Bogota,retail
CU-0946,3327130.10,09-21,CO;AR,D-0946,web,2024-01-08,2025-12-13T19:57:31,BAN,19276218.05,COP,America/Bogota,retail
CU-0947,654.16,06-19,US,D-0947,mobile,2020-01-25,2025-12-20T08:58:04,WFC,4333.52,USD,America/New_York,retail
CU-0948,3349887.25,22-05,AR,D-0948,web,2024-11-06,2025-12-27T05:32:29,GAL,17725647.27,ARS,America/Argentina/Buenos_Aires,premium
CU-0949,3231136.85,08-21,CO,D-0949,web,2023-04-19,2025-12-10T01:03:55,DAV,14096767.48,COP,America/Bogota,retail
CU-0950,1196539.08,07-21,AR,D-0950,mobile,2021-06-19,2025-12-09T19:41:44,GAL,6135588.43,ARS,America/Argentina/Buenos_Aires,retail
CU-0951,1023037.06,07-18,AR,D-0951,mobile,2024-06-18,2025-12-02T15:43:08,SAN,6832445.01,ARS,America/Argentina/Buenos_Aires,retail
CU-0952,506811.66,09-19,AR,D-0952,mobile,2021-07-11,2025-12-18T21:13:39,SAN,2968193.21,ARS,America/Argentina/Buenos_Aires,retail
CU-0953,8230918.04,11-20,CL,D-0953,web,2024-08-16,2025-12-16T07:38:05,SAN,60049912.00,CLP,America/Santiago,business
CU-0954,1892346.76,06-19,AR,,web,2022-05-11,2025-12-22T18:23:06,GAL,5965590.50,ARS,America/Argentina/Buenos_Aires,premium
CU-0955,835.00,06-22,ES,D-0955,web,2024-02-03,2025-12-01T14:57:44,SAN,5521.90,EUR,Europe/Madrid,retail
CU-0956,15063.34,08-22,PE,D-0956,mobile,2023-02-21,2025-12-22T09:23:39,IBK,118993.94,PEN,America/Lima,business
CU-0957,18952.60,08-21,MX,D-0957,mobile,2023-03-07,2025-12-10T22:05:15,BAN,84238.34,MXN,America/Mexico_City,retail
CU-0958,17692.47,10-21,MX,D-0958,web,2021-12-07,2025-12-15T02:47:00,SAN,72773.48,MXN,America/Tijuana,retail
CU-0959,1065.50,09-19,ES,D-0959,web,2020-07-13,2025-12-01T05:12:10,BBVA,8192.44,EUR,Europe/Madrid,retail
CU-0960,26964828.19,06-18,CO,D-0960,mobile,2024-12-23,2025-12-14T19:09:45,BAN,207509078.51,COP,America/Bogota,business
CU-0961,3240479.57,10-20,CO,D-0961,mobile,2023-10-26,2025-12-10T04:09:49,BAN,14953210.29,COP,America/Bogota,retail
CU-0962,1568112.82,06-22,AR,D-0962,web,2021-02-07,2025-12-17T09:43:33,GAL,7488771.82,ARS,America/Argentina/Buenos_Aires,premium
CU-0963,558.44,08-22,ES,D-0963,mobile,2024-09-17,2025-12-28T04:33:08,BBVA,2147.49,EUR,Europe/Madrid,retail
CU-0964,3369.92,06-21,US,D-0964,web,2024-10-17,2025-12-27T10:07:00,JPM,15729.31,USD,America/New_York,premium
CU-0965,325.39,09-20,ES,D-0965,web,2024-04-03,2025-12-05T14:50:47,SAN,2367.88,EUR,Europe/Madrid,retail
CU-0966,2174884.72,11-19,CO,D-0966,web,2021-09-24,2025-12-19T12:04:40,BAN,10960167.63,COP,America/Bogota,retail
CU-0967,10948.37,09-21,PE,D-0967,mobile,2023-09-06,2025-12-27T23:11:51,IBK,82330.74,PEN,America/Lima,premium
CU-0968,706145.62,22-06,,D-0968,mobile,2022-01-21,2025-12-14T17:02:21,SAN,5457198.14,ARS,America/Argentina/Buenos_Aires,retail
CU-0969,2881885.78,06-18,CO,D-0969,web,2025-11-21,2025-12-11T15:37:23,BOG,21742642.95,COP,America/Bogota,retail
CU-0970,4008092.49,09-19,CO,D-0970,web,2023-01-13,2025-12-24T03:53:42,BOG,27853952.94,COP,America/Bogota,premium
CU-0971,2052012.62,09-20,CO;PE,D-0971,web,2021-03-03,2025-12-20T22:47:02,DAV,15290598.27,COP,America/Bogota,retail
CU-0972,908683.60,09-20,CO,D-0972,web,2023-02-13,2025-12-22T02:46:21,BAN,5566350.81,COP,America/Bogota,retail
CU-0973,1102119.07,11-22,AR,D-0973,web,2020-11-08,2025-12-28T22:30:46,BNA,6002121.27,ARS,America/Argentina/Buenos_Aires,retail
CU-0974,2641331.07,23-07,CL,D-0974,web,2020-08-06,2025-12-20T22:28:14,BCI,17926743.00,CLP,America/Santiago,premium
CU-0975,5164970.93,06-20,CO,D-0975,web,2025-11-18,2025-12-05T04:57:13,DAV,20108853.77,COP,America/Bogota,premium
CU-0976,829.09,11-22,US,D-0976,mobile,2020-04-04,2025-12-16T23:16:46,BAC,5631.22,USD,America/Los_Angeles,retail
CU-0977,11526.98,11-18,MX,D-0977,mobile,2021-09-04,2025-12-29T13:03:43,BAN,82148.25,MXN,America/Monterrey,retail
CU-0978,2604.15,07-18,ES,D-0978,web,2020-05-06,2025-12-06T02:47:11,SAN,20430.05,EUR,Europe/Madrid,premium
CU-0979,2591.67,08-22,ES,D-0979,mobile,2021-02-12,2025-12-22T16:06:42,SAN,11126.69,EUR,Europe/Madrid,premium
